order_id,order_date,order_time,store_id,region,channel,customer_id,customer_segment,category,subcategory,unit_price,quantity,gross_sales,net_sales,cost,profit,shipping_days,satisfaction_score,return_flag,financial_completeness_flag
27999,12/19/2024,8:45 AM,60,South,Phone,8152,Consumer,Grocery,Snacks,21.43,5,-107.15,-98.47,-59.07,-39.40,5,2,1,Complete
33754,6/12/2025,2:47 AM,23,West,Online,1410,Corporate,Electronics,Laptops,80.95,3,242.85,209.34,149.70,59.64,4,3,0,Complete
10802,11/9/2023,9:05 PM,51,South,In Store,19689,Consumer,Home,Furniture,397.15,1,397.15,348.30,229.97,118.33,7,1,0,Complete
8364,11/16/2024,11:34 AM,56,South,Mobile App,21549,Consumer,Grocery,Beverages,29.68,4,118.72,115.99,93.83,22.16,8,3,0,Complete
45750,10/6/2025,12:04 AM,74,South,Online,29674,Consumer,Grocery,Pantry,43.16,1,43.16,33.36,,,7,1,0,Incomplete
9761,2/14/2025,10:39 AM,9,South,In Store,29896,Consumer,Apparel,Women,46.27,4,185.08,120.12,,,1,2,0,Incomplete
21841,11/24/2023,6:33 PM,5,Midwest,In Store,21108,Consumer,Beauty,Skincare,262.82,4,1051.28,985.05,589.40,395.65,0,1,0,Complete
16421,7/16/2025,1:20 AM,58,South,Mobile App,4865,Consumer,Home,Bedding,87.11,2,174.22,,,,9,2,0,Incomplete
49163,1/3/2024,12:52 PM,36,South,Online,23279,Corporate,Grocery,Produce,52.72,2,105.44,73.70,49.35,24.36,8,4,1,Complete
31843,12/4/2025,4:59 PM,50,West,Phone,11659,Corporate,Electronics,Audio,21.69,0,0.00,0.00,,,0,5,0,Incomplete
5946,5/28/2024,5:50 AM,35,Northeast,Online,28560,Consumer,Beauty,Skincare,236.02,2,472.04,,,,2,2,0,Incomplete
59990,10/6/2024,6:02 PM,80,South,Online,22950,Consumer,Apparel,Shoes,39.09,3,117.27,98.98,59.02,39.95,2,5,0,Complete
29233,7/1/2024,5:51 PM,54,Midwest,Online,8836,Consumer,Grocery,Pantry,96.73,2,193.46,142.00,79.85,62.15,7,1,1,Complete
3954,11/26/2025,9:10 AM,84,South,Mobile App,26966,Home Office,Home,Furniture,14.87,1,14.87,12.89,8.34,4.55,7,4,,Complete
21096,5/6/2024,8:01 AM,6,South,In Store,8063,Consumer,Apparel,Kids,23.12,,,,,,0,1,0,Incomplete
29051,6/1/2023,10:59 AM,20,West,Mobile App,24069,Consumer,Beauty,Haircare,95.80,3,287.40,271.88,184.63,87.25,1,3,0,Complete
18497,4/7/2025,7:19 PM,1,West,Online,28421,Corporate,Grocery,Snacks,25.23,2,50.46,46.68,36.60,10.07,9,,0,Complete
29604,7/6/2024,3:12 AM,32,Northeast,Online,6927,Consumer,Home,Furniture,247.94,4,991.76,948.12,592.70,355.42,3,4,1,Complete
5976,11/24/2023,4:55 AM,55,West,In Store,14451,Home Office,Apparel,Women,77.38,2,154.76,103.38,61.55,41.83,4,3,0,Complete
27728,1/4/2025,9:22 PM,3,West,Online,21726,Home Office,Home,Decor,62.69,3,188.07,80.49,,,3,1,0,Incomplete
14805,8/14/2024,11:42 AM,81,West,Online,12474,Home Office,Electronics,Laptops,113.32,3,339.96,,,,5,2,0,Incomplete
54320,3/27/2025,7:11 AM,81,West,Online,6342,Consumer,Apparel,Shoes,66.96,4,267.84,223.38,125.81,97.57,2,5,0,Complete
43368,12/11/2023,2:04 AM,6,Midwest,Online,2183,Home Office,Electronics,Accessories,90.91,0,0.00,0.00,0.00,0.00,8,,0,Incomplete
12958,7/17/2024,1:17 AM,69,Northeast,Online,26931,Consumer,Home,Decor,96.02,5,480.10,423.45,,,5,5,0,Incomplete
21746,7/16/2025,3:25 PM,46,Midwest,In Store,18799,Consumer,Home,Bedding,44.09,2,88.18,67.28,40.88,26.40,9,1,0,Complete
22654,8/8/2024,9:14 AM,24,West,Online,6812,Corporate,Grocery,Snacks,113.75,0,0.00,0.00,0.00,0.00,4,1,0,Incomplete
26705,7/30/2023,9:03 AM,18,Northeast,In Store,322,Corporate,Home,Furniture,57.50,3,172.50,150.59,107.57,43.02,4,5,0,Complete
29818,5/30/2023,6:05 PM,5,West,Phone,3239,Home Office,Beauty,Fragrance,104.37,2,-208.74,-144.03,-97.46,-46.57,6,5,1,Complete
12427,6/14/2025,4:25 PM,14,West,Online,6926,Consumer,Apparel,Men,43.45,2,86.90,71.69,46.64,25.05,6,1,0,Complete
17203,4/17/2025,3:28 AM,54,West,In Store,22994,Home Office,Grocery,Beverages,152.73,4,610.92,580.98,,,4,2,0,Incomplete
12972,1/22/2025,12:57 PM,66,Midwest,Mobile App,24916,Consumer,Home,Unknown,41.67,3,125.01,72.76,58.39,14.37,9,,0,Complete
4569,2/8/2025,10:15 PM,46,South,In Store,19836,Home Office,Beauty,Skincare,92.12,4,368.48,347.85,213.91,133.93,6,3,0,Complete
5298,6/16/2024,12:37 PM,84,West,Phone,21184,Corporate,Electronics,Laptops,57.87,5,289.35,251.16,211.37,39.78,3,3,0,Complete
26514,1/11/2023,3:11 AM,62,Northeast,Online,26766,Consumer,Apparel,Men,78.96,3,236.88,230.72,188.41,42.31,1,5,0,Complete
44764,2/3/2025,3:42 AM,59,West,Phone,10645,Corporate,Beauty,Skincare,30.95,1,30.95,29.84,22.32,7.51,5,3,0,Complete
55591,10/13/2024,5:27 PM,43,Midwest,Online,29368,Corporate,Home,Kitchen,57.89,2,115.78,90.54,72.73,17.81,9,1,0,Complete
57094,2/18/2023,1:18 PM,1,Midwest,Online,8076,Consumer,Electronics,Accessories,135.96,3,407.88,356.08,267.88,88.20,3,4,0,Complete
26143,12/10/2023,8:36 AM,38,West,Online,24353,Corporate,Electronics,Laptops,26.57,6,159.42,,,,3,5,0,Incomplete
19254,5/11/2023,1:07 AM,42,Northeast,Mobile App,4129,Consumer,Electronics,Laptops,52.32,2,104.64,96.37,65.51,30.87,3,4,0,Complete
35087,7/29/2023,12:57 AM,68,South,In Store,24093,Consumer,Electronics,Audio,148.03,0,0.00,,,,4,3,0,Incomplete
37804,9/23/2024,7:34 AM,75,South,Mobile App,2452,Home Office,Home,Bedding,,1,,,,,7,3,0,Not Usable
55105,9/29/2025,10:54 AM,78,South,Online,16859,Corporate,Apparel,Women,39.88,4,159.52,148.19,112.00,36.19,5,3,0,Complete
46819,2/17/2024,3:59 PM,80,South,Online,26386,Consumer,Home,Kitchen,40.40,1,-40.40,-34.95,-19.40,-15.55,6,,1,Complete
46465,4/19/2024,5:58 PM,44,Midwest,Online,18875,Consumer,Grocery,Produce,95.93,2,191.86,179.20,145.47,33.73,3,4,1,Complete
54538,2/13/2024,6:02 PM,62,South,Online,8017,Consumer,Home,Unknown,82.67,3,248.01,211.06,170.91,40.15,7,4,0,Complete
7428,8/13/2025,3:17 PM,81,South,In Store,24949,Home Office,Grocery,Snacks,75.62,5,378.10,317.98,237.61,80.37,1,4,0,Complete
12897,6/7/2023,12:15 PM,17,West,In Store,5745,Corporate,Electronics,Audio,99.19,3,297.57,233.89,154.83,79.06,6,4,0,Complete
58987,10/3/2025,4:04 AM,55,South,Phone,13992,Consumer,Home,Unknown,40.37,2,80.74,47.23,26.54,20.69,8,2,0,Complete
53106,1/21/2023,11:04 AM,54,South,Mobile App,2915,Corporate,Beauty,Skincare,104.00,7,728.00,480.48,,,7,2,0,Incomplete
22478,6/7/2025,9:55 PM,28,South,Mobile App,28901,Consumer,Home,Kitchen,28.46,2,56.92,26.98,21.90,5.08,9,1,0,Complete
21429,4/1/2023,4:20 AM,79,South,Mobile App,2701,Corporate,Electronics,Unknown,50.62,5,253.10,190.08,147.62,42.46,8,1,0,Complete
19068,10/14/2024,8:17 AM,46,West,Mobile App,25010,Corporate,Beauty,Fragrance,41.62,3,124.86,48.82,38.32,10.50,6,3,0,Complete
33376,3/8/2023,2:54 PM,4,Midwest,Mobile App,27538,Home Office,Electronics,Unknown,66.26,2,132.52,92.50,71.19,21.31,7,5,0,Complete
15055,12/5/2023,4:35 PM,34,South,In Store,8453,Consumer,Home,Kitchen,48.41,0,0.00,0.00,0.00,0.00,0,5,0,Incomplete
25949,6/6/2024,3:55 AM,20,West,Online,21397,Consumer,Home,Bedding,50.00,2,100.00,86.60,72.31,14.29,6,,0,Complete
51187,9/30/2023,4:34 PM,37,South,Online,8308,Consumer,Home,Decor,23.14,5,115.70,111.77,79.25,32.52,8,4,0,Complete
58707,12/6/2024,10:13 AM,70,Midwest,In Store,20199,Consumer,Grocery,Pantry,,2,,,,,4,2,0,Not Usable
29583,7/11/2025,7:02 PM,63,South,In Store,7417,Consumer,Electronics,Audio,36.52,0,0.00,0.00,,,9,5,0,Incomplete
55279,11/22/2024,8:00 AM,6,West,Mobile App,24309,Home Office,Beauty,Haircare,31.76,4,127.04,74.95,50.14,24.82,2,5,0,Complete
55249,9/3/2023,8:21 PM,6,Midwest,In Store,10333,Consumer,Grocery,Beverages,160.56,4,642.24,561.96,355.13,206.83,4,2,0,Complete
4680,11/5/2023,12:22 PM,50,Midwest,Phone,29834,Home Office,Electronics,Audio,69.35,3,208.05,180.59,,,1,2,0,Incomplete
45073,7/22/2024,3:11 PM,70,Northeast,In Store,13281,Corporate,Electronics,Laptops,41.42,5,207.10,174.17,126.14,48.03,9,5,0,Complete
27054,2/18/2023,10:49 PM,12,Midwest,Mobile App,4254,Consumer,Beauty,Makeup,188.80,4,755.20,629.84,376.21,253.62,9,1,1,Complete
21868,5/5/2024,2:45 AM,82,Midwest,In Store,4449,Corporate,Grocery,Beverages,148.86,1,148.86,,,,1,,1,Incomplete
4544,12/19/2025,1:22 AM,17,South,Phone,5608,Consumer,Home,Kitchen,47.17,2,94.34,85.57,48.03,37.53,2,5,0,Complete
16884,10/1/2024,4:58 AM,43,Northeast,Online,7911,Consumer,Grocery,Produce,73.35,3,220.05,162.40,129.43,32.96,2,4,0,Complete
26575,8/3/2023,1:11 PM,72,West,Mobile App,16863,Home Office,Electronics,Phones,29.14,0,0.00,,,,8,3,0,Incomplete
32040,7/20/2024,11:28 AM,19,Midwest,Phone,4934,Consumer,Beauty,Skincare,,3,,,,,3,3,0,Not Usable
19401,12/2/2024,3:19 PM,77,South,Online,16199,Home Office,Electronics,Phones,35.57,1,35.57,31.73,24.28,7.45,4,4,0,Complete
9988,4/7/2024,9:50 AM,33,Northeast,Online,14221,Consumer,Home,Furniture,132.43,2,264.86,207.65,116.30,91.35,8,4,0,Complete
43353,7/28/2024,8:42 AM,67,West,In Store,17627,Consumer,Beauty,Makeup,46.14,4,184.56,125.32,92.80,32.51,8,1,1,Complete
29398,7/8/2025,4:57 AM,7,Midwest,In Store,3884,Home Office,Home,Decor,95.21,4,380.84,321.05,229.08,91.97,2,4,0,Complete
4789,7/14/2025,3:57 PM,39,West,Mobile App,5676,Consumer,Home,Bedding,36.21,4,144.84,101.10,68.02,33.08,9,4,0,Complete
36251,7/20/2023,6:34 PM,14,South,Phone,23788,Consumer,Apparel,Women,28.34,2,56.68,49.82,36.64,13.18,8,2,0,Complete
21529,3/8/2023,10:28 PM,49,South,In Store,1543,Corporate,Beauty,Makeup,92.14,4,368.56,229.24,177.34,51.91,4,4,0,Complete
43794,7/3/2025,2:49 PM,41,South,Online,5932,Home Office,Beauty,Unknown,58.84,2,117.68,101.32,63.66,37.66,2,4,0,Complete
25246,5/5/2023,6:45 AM,74,South,Phone,29055,Consumer,Home,Bedding,23.76,3,71.28,64.01,49.57,14.44,3,1,0,Complete
39982,12/21/2023,8:32 PM,72,Northeast,Phone,5642,Corporate,Apparel,Kids,40.94,2,81.88,74.02,45.66,28.36,2,1,0,Complete
20297,9/21/2024,4:01 PM,82,West,Online,29970,Consumer,Grocery,Pantry,56.34,1,56.34,49.30,34.62,14.68,8,,0,Complete
55010,12/15/2024,6:46 AM,23,South,In Store,26960,Corporate,Grocery,Beverages,41.54,3,124.62,116.27,69.42,46.85,1,4,0,Complete
33112,5/14/2025,11:37 PM,47,West,Mobile App,22229,Consumer,Beauty,Makeup,35.92,4,143.68,126.29,94.87,31.42,8,5,0,Complete
54998,11/3/2023,11:54 PM,6,Midwest,Online,17151,Corporate,Apparel,Kids,73.81,1,73.81,61.93,,,2,4,0,Incomplete
33178,1/17/2023,8:03 AM,18,West,In Store,26987,Corporate,Electronics,Audio,48.38,4,193.52,171.46,112.25,59.20,8,3,0,Complete
44179,9/16/2024,11:30 AM,50,West,Online,3584,Corporate,Grocery,Beverages,38.55,6,231.30,227.83,146.12,81.71,3,,0,Complete
33901,2/20/2023,10:26 AM,5,Midwest,Online,1790,Consumer,Grocery,Snacks,62.50,3,187.50,150.38,111.75,38.63,2,4,0,Complete
14362,7/8/2025,11:22 PM,19,West,Online,3027,Consumer,Beauty,Haircare,58.92,3,176.76,150.78,121.64,29.14,1,3,0,Complete
3468,3/21/2025,5:06 PM,72,West,Mobile App,20335,Consumer,Grocery,Pantry,29.73,4,118.92,95.49,56.94,38.55,1,4,0,Complete
46892,12/24/2023,3:00 PM,15,West,Phone,11264,Consumer,Beauty,Haircare,47.09,6,-282.54,-229.71,-191.83,-37.88,7,1,1,Complete
4610,3/1/2024,7:47 AM,28,South,Online,26278,Corporate,Electronics,Laptops,58.84,2,117.68,110.15,76.45,33.70,5,3,0,Complete
56067,9/21/2025,8:25 PM,31,Midwest,Online,19638,Home Office,Grocery,Snacks,74.66,3,223.98,207.85,129.14,78.71,8,1,0,Complete
54229,9/19/2023,4:12 PM,62,Midwest,Mobile App,15841,Home Office,Beauty,Fragrance,67.34,3,202.02,188.69,,,8,3,0,Incomplete
39438,7/15/2023,8:41 AM,35,South,In Store,21141,Home Office,Electronics,Accessories,24.89,9,224.01,169.35,120.44,48.92,4,5,0,Complete
14327,2/6/2023,4:37 AM,34,Northeast,In Store,17247,Consumer,Beauty,Makeup,190.58,4,762.32,714.29,510.65,203.64,6,2,0,Complete
34253,12/22/2025,9:57 PM,54,Midwest,In Store,8176,Home Office,Beauty,Unknown,59.03,4,236.12,155.13,120.79,34.34,5,4,0,Complete
32679,7/29/2024,8:18 PM,43,Northeast,Online,9770,Consumer,Apparel,Women,100.89,2,201.78,178.98,108.23,70.75,5,1,0,Complete
34827,10/21/2023,8:37 PM,30,Northeast,In Store,13831,Corporate,Grocery,Unknown,29.76,2,59.52,34.94,27.60,7.33,2,5,0,Complete
38672,11/2/2024,10:56 PM,60,West,Online,18843,Consumer,Apparel,Men,130.59,5,652.95,,,,5,2,0,Incomplete
27816,12/25/2025,3:36 PM,62,South,Online,29371,Corporate,Electronics,Phones,52.85,0,0.00,0.00,,,5,3,0,Incomplete
9961,7/30/2024,9:14 PM,67,Midwest,Mobile App,17269,Home Office,Grocery,Pantry,40.30,0,0.00,0.00,0.00,0.00,1,1,1,Incomplete
27506,12/1/2025,3:57 PM,29,West,Mobile App,28180,Consumer,Electronics,Phones,106.74,3,320.22,300.69,227.70,72.98,7,1,0,Complete
42989,6/20/2024,6:58 PM,66,West,Mobile App,8639,Consumer,Apparel,Kids,39.76,4,159.04,120.55,87.87,32.68,9,4,0,Complete
1279,5/6/2024,4:45 AM,53,South,Phone,25446,Consumer,Beauty,Fragrance,72.79,2,145.58,89.24,50.05,39.19,5,3,1,Complete
801,8/25/2025,3:34 PM,3,West,Mobile App,14881,Consumer,Home,Bedding,32.65,3,97.95,87.86,71.44,16.42,7,2,0,Complete
15521,10/9/2023,12:33 AM,19,Midwest,Online,2082,Consumer,Apparel,Women,129.75,2,259.50,214.35,,,9,1,0,Incomplete
42253,5/10/2023,12:27 PM,49,West,Mobile App,1671,Corporate,Electronics,Phones,70.52,1,70.52,55.57,32.63,22.94,8,5,0,Complete
7683,12/2/2025,10:00 PM,42,Midwest,Phone,5029,Home Office,Home,Kitchen,71.07,2,142.14,119.82,70.07,49.76,2,1,0,Complete
34281,3/11/2024,9:22 AM,33,South,Mobile App,28409,Corporate,Grocery,Produce,52.11,2,104.22,85.36,49.19,36.16,5,4,0,Complete
58490,12/6/2025,9:48 PM,29,Midwest,In Store,24963,Consumer,Apparel,Kids,135.93,4,543.72,449.66,319.58,130.07,6,5,0,Complete
20572,4/30/2024,12:44 AM,77,Midwest,In Store,23718,Home Office,Apparel,Unknown,75.57,2,151.14,127.71,,,8,1,0,Incomplete
34419,4/19/2025,11:17 AM,23,Northeast,Online,6928,Consumer,Beauty,Haircare,77.97,5,389.85,299.40,207.54,91.87,8,4,0,Complete
49342,11/10/2024,5:44 AM,62,West,Mobile App,29041,Corporate,Beauty,Fragrance,18.96,4,75.84,64.39,,,9,2,0,Incomplete
23097,3/6/2025,7:46 AM,2,West,Mobile App,19735,Consumer,Electronics,Audio,126.19,3,378.57,356.99,297.60,59.39,8,5,0,Complete
47128,8/1/2023,12:57 PM,12,West,In Store,4666,Consumer,Grocery,Pantry,29.20,3,87.60,55.36,41.51,13.85,5,5,0,Complete
19169,2/7/2025,6:25 PM,7,Midwest,Mobile App,21847,Consumer,Electronics,Laptops,61.87,2,123.74,107.53,81.44,26.09,2,5,1,Complete
29504,2/29/2024,1:48 AM,48,West,Phone,23318,Corporate,Apparel,Kids,184.67,1,184.67,92.70,51.29,41.41,2,4,0,Complete
29194,5/28/2024,2:58 AM,28,Northeast,Phone,10773,Home Office,Beauty,Unknown,88.29,5,441.45,307.69,183.00,124.69,5,2,0,Complete
24466,7/30/2023,7:56 AM,44,West,In Store,26338,Consumer,Home,Bedding,37.76,2,75.52,57.17,,,0,4,0,Incomplete
33772,10/4/2025,5:52 AM,42,Northeast,Online,16177,Corporate,Home,Kitchen,68.80,2,137.60,129.07,84.35,44.72,4,4,1,Complete
39738,1/7/2025,6:38 AM,49,West,Online,15902,Consumer,Grocery,Beverages,149.67,1,149.67,139.04,111.60,27.44,2,2,0,Complete
38510,2/5/2025,5:29 AM,55,South,In Store,6121,Corporate,Beauty,Skincare,77.55,5,387.75,291.98,,,5,3,0,Incomplete
37619,4/21/2025,5:00 AM,39,Midwest,Mobile App,13677,Consumer,Grocery,Pantry,60.15,1,60.15,52.15,30.05,22.10,3,3,0,Complete
16619,2/3/2023,9:49 AM,14,South,Mobile App,1641,Corporate,Grocery,Pantry,82.43,4,329.72,304.99,249.40,55.59,7,3,0,Complete
56140,6/14/2023,3:36 AM,52,South,In Store,29615,Corporate,Apparel,Shoes,40.91,2,81.82,68.73,55.11,13.61,4,2,,Complete
20161,11/24/2024,11:32 AM,59,West,Phone,18733,Home Office,Apparel,Unknown,188.10,2,376.20,302.84,199.02,103.82,7,,0,Complete
2363,10/16/2024,2:14 AM,37,Northeast,Phone,28275,Consumer,Apparel,Women,45.31,2,90.62,85.09,58.76,26.34,8,3,0,Complete
39626,11/27/2025,3:35 PM,46,South,Mobile App,3139,Corporate,Grocery,Produce,267.61,2,535.22,460.29,288.91,171.38,0,4,0,Complete
21236,8/6/2023,4:33 PM,42,South,In Store,23830,Consumer,Electronics,Accessories,134.16,4,536.64,369.74,298.69,71.05,3,1,0,Complete
3335,10/12/2024,1:35 PM,72,South,Online,1067,Consumer,Electronics,Accessories,175.18,4,700.72,691.61,567.23,124.38,8,4,0,Complete
17833,8/1/2023,5:16 PM,23,Midwest,Phone,28783,Home Office,Electronics,Laptops,108.35,5,541.75,468.07,,,2,4,0,Incomplete
23871,9/21/2024,6:03 PM,66,West,Phone,11207,Consumer,Electronics,Phones,42.14,1,42.14,39.91,22.88,17.02,8,3,0,Complete
13863,2/10/2024,10:14 PM,40,South,In Store,17022,Consumer,Apparel,Shoes,92.86,3,278.58,213.39,123.61,89.78,8,1,0,Complete
16340,5/15/2025,8:16 AM,45,Midwest,In Store,11764,Consumer,Home,Furniture,151.65,3,454.95,388.53,232.75,155.78,6,4,0,Complete
25637,1/10/2024,12:39 AM,64,West,Online,10298,Home Office,Beauty,Skincare,153.81,2,307.62,,,,7,5,0,Incomplete
43045,9/23/2025,5:16 AM,47,Northeast,Mobile App,4653,Home Office,Beauty,Makeup,122.88,2,245.76,190.71,156.51,34.20,9,1,,Complete
58631,1/20/2025,3:32 PM,12,West,In Store,15072,Consumer,Home,Kitchen,93.50,0,0.00,0.00,0.00,0.00,5,4,0,Incomplete
39733,8/25/2025,8:12 AM,11,West,In Store,21609,Consumer,Home,Unknown,71.02,3,213.06,,,,6,3,0,Incomplete
32740,10/26/2024,4:06 PM,56,South,Mobile App,25773,Corporate,Electronics,Unknown,,3,,,,,4,2,0,Not Usable
45635,5/27/2025,5:03 PM,40,West,In Store,25670,Corporate,Electronics,Accessories,64.12,4,256.48,82.33,50.44,31.89,1,1,1,Complete
39229,1/6/2024,5:38 PM,42,West,Mobile App,29645,Consumer,Electronics,Accessories,138.27,2,276.54,198.28,,,8,3,0,Incomplete
43645,6/10/2024,9:41 PM,47,West,In Store,28263,Consumer,Grocery,Produce,130.45,4,521.80,250.46,206.39,44.08,7,4,0,Complete
6809,11/24/2024,12:34 AM,22,South,Phone,11285,Corporate,Beauty,Haircare,,4,,,,,1,1,0,Not Usable
51647,10/26/2023,6:16 AM,41,South,In Store,17224,Consumer,Electronics,Accessories,87.93,3,263.79,220.53,181.24,39.29,8,2,0,Complete
36937,5/17/2023,11:40 PM,27,West,Online,14551,Consumer,Grocery,Produce,17.83,1,17.83,10.73,6.13,4.60,9,4,0,Complete
46999,3/13/2023,5:23 AM,30,Midwest,In Store,22656,Corporate,Beauty,Haircare,39.30,5,196.50,144.03,121.75,22.29,3,3,0,Complete
57217,12/9/2024,1:48 PM,21,Northeast,Online,4247,Corporate,Apparel,Shoes,8.46,5,42.30,34.39,,,1,4,0,Incomplete
58937,3/15/2024,2:24 AM,22,Northeast,Mobile App,25319,Home Office,Home,Bedding,33.12,3,99.36,48.59,28.68,19.91,4,5,0,Complete
33090,5/7/2024,1:46 PM,75,South,Mobile App,25015,Corporate,Apparel,Unknown,89.06,2,178.12,161.73,119.17,42.56,3,2,1,Complete
20721,6/15/2023,8:50 PM,33,West,In Store,23018,Consumer,Beauty,Unknown,17.65,0,0.00,0.00,0.00,0.00,5,2,0,Incomplete
11944,11/12/2023,6:56 AM,41,South,Online,27110,Home Office,Apparel,Kids,93.27,2,186.54,172.74,127.58,45.15,7,3,0,Complete
36848,10/30/2025,12:03 AM,71,Northeast,In Store,10288,Home Office,Home,Kitchen,76.94,4,307.76,141.57,,,1,3,0,Incomplete
26611,12/21/2025,4:24 AM,11,West,In Store,24324,Home Office,Electronics,Accessories,78.05,3,-234.15,-208.39,-129.38,-79.02,7,2,1,Complete
41207,8/8/2023,5:18 AM,9,South,Mobile App,2527,Consumer,Apparel,Women,114.49,2,228.98,170.13,111.02,59.12,6,2,0,Complete
3835,2/21/2024,2:41 AM,59,Northeast,In Store,12784,Home Office,Home,Unknown,71.79,5,358.95,254.50,168.36,86.13,2,5,0,Complete
59338,3/18/2024,1:33 AM,5,Northeast,Online,16741,Consumer,Beauty,Makeup,63.32,3,189.96,159.57,131.82,27.74,3,5,,Complete
12155,12/12/2024,1:42 PM,5,Northeast,Online,29740,Corporate,Beauty,Makeup,48.57,2,97.14,81.21,68.52,12.69,8,5,0,Complete
13562,9/25/2023,7:24 PM,6,West,Online,4014,Corporate,Electronics,Accessories,108.96,4,-435.84,-319.03,-207.92,-111.12,7,5,1,Complete
22378,2/27/2024,3:22 PM,82,Midwest,Online,12013,Consumer,Home,Bedding,101.75,1,101.75,90.76,74.53,16.23,2,3,0,Complete
29030,8/1/2025,10:04 AM,73,West,Mobile App,13213,Consumer,Electronics,Laptops,30.43,6,182.58,150.26,110.74,39.52,8,5,0,Complete
13823,9/17/2025,7:55 AM,27,South,Online,24129,Consumer,Electronics,Accessories,68.19,4,272.76,226.12,178.55,47.56,1,5,0,Complete
55579,4/28/2024,8:09 PM,65,South,In Store,17112,Corporate,Electronics,Phones,73.15,1,73.15,56.84,44.11,12.73,1,2,0,Complete
9184,7/5/2025,11:05 AM,40,Midwest,In Store,15138,Consumer,Grocery,Snacks,52.96,4,211.84,173.92,129.99,43.93,1,3,0,Complete
49234,8/3/2024,5:01 PM,1,Midwest,Phone,20554,Consumer,Apparel,Unknown,84.74,0,0.00,,,,3,3,0,Incomplete
8481,8/22/2023,10:10 PM,68,South,Phone,21470,Consumer,Beauty,Haircare,60.24,2,120.48,110.12,61.51,48.61,9,4,0,Complete
52725,11/4/2023,4:06 PM,1,West,Online,16333,Corporate,Beauty,Fragrance,18.97,2,37.94,,,,9,3,0,Incomplete
19691,2/3/2023,8:21 AM,53,West,Mobile App,18020,Corporate,Electronics,Accessories,123.98,2,247.96,196.38,154.21,42.17,7,1,0,Complete
30420,1/30/2023,5:26 AM,62,West,In Store,3317,Corporate,Home,Furniture,107.91,3,323.73,276.14,203.46,72.68,1,5,0,Complete
4270,8/14/2025,5:24 AM,62,Northeast,In Store,23315,Home Office,Home,Kitchen,21.56,4,86.24,80.55,62.85,17.70,9,,0,Complete
1327,3/31/2023,3:24 PM,51,South,In Store,4390,Home Office,Beauty,Haircare,25.81,,,,,,7,3,0,Incomplete
26659,7/12/2025,7:59 AM,1,Midwest,Online,14445,Corporate,Apparel,Kids,105.34,4,421.36,286.10,163.82,122.28,5,3,1,Complete
55454,12/30/2023,1:44 AM,10,West,In Store,24693,Corporate,Beauty,Fragrance,95.68,2,191.36,162.85,107.12,55.73,4,,0,Complete
19792,9/23/2023,4:03 AM,50,West,Phone,15153,Home Office,Beauty,Haircare,176.93,1,176.93,154.81,115.60,39.21,5,2,0,Complete
46614,3/7/2024,4:59 AM,72,Northeast,Online,2792,Home Office,Apparel,Men,65.88,3,197.64,175.31,,,9,4,0,Incomplete
9026,12/14/2023,4:03 AM,54,Midwest,In Store,19419,Home Office,Apparel,Kids,31.39,1,31.39,23.45,14.10,9.35,5,2,0,Complete
31937,6/2/2023,2:14 PM,29,Northeast,Mobile App,23704,Home Office,Apparel,Shoes,79.25,4,317.00,252.97,,,5,4,,Incomplete
49064,10/18/2023,4:57 PM,82,Midwest,Mobile App,29840,Consumer,Electronics,Audio,41.32,4,165.28,136.03,99.73,36.29,1,2,0,Complete
52755,8/23/2024,11:01 PM,54,Northeast,In Store,20480,Corporate,Home,Furniture,112.08,1,112.08,91.91,73.64,18.27,9,2,0,Complete
42591,2/5/2024,5:13 PM,59,Northeast,Phone,9764,Consumer,Home,Bedding,47.08,2,94.16,85.12,,,0,3,0,Incomplete
50157,8/16/2023,10:44 AM,21,Northeast,In Store,3224,Home Office,Home,Decor,47.10,2,94.20,91.19,61.86,29.32,7,2,0,Complete
48916,7/25/2023,4:37 PM,17,West,In Store,2102,Home Office,Apparel,Unknown,50.58,2,101.16,87.00,49.18,37.82,2,,,Complete
26274,3/27/2024,5:28 PM,6,South,Online,21205,Home Office,Home,Bedding,95.81,1,95.81,81.73,48.82,32.91,4,1,0,Complete
33137,5/29/2025,7:32 AM,46,West,Online,25306,Consumer,Apparel,Men,32.32,4,-129.28,-117.52,-80.84,-36.68,0,2,1,Complete
3837,6/25/2025,6:39 PM,39,South,Online,14546,Home Office,Home,Kitchen,34.83,1,34.83,26.71,22.61,4.11,6,5,0,Complete
11083,7/9/2024,8:57 AM,32,South,Phone,7985,Consumer,Grocery,Produce,52.97,4,211.88,202.56,159.71,42.85,2,5,0,Complete
43018,6/20/2023,3:39 AM,67,Midwest,Mobile App,12393,Home Office,Home,Decor,78.26,5,391.30,305.61,177.01,128.59,5,3,0,Complete
56860,2/26/2024,2:46 PM,28,Northeast,Online,20167,Consumer,Home,Bedding,17.57,0,0.00,0.00,0.00,0.00,6,5,1,Incomplete
21128,5/10/2023,10:13 AM,34,Northeast,In Store,14273,Corporate,Apparel,Men,53.12,3,159.36,136.89,108.04,28.85,5,3,0,Complete
148,11/16/2025,4:15 PM,46,South,Phone,12618,Home Office,Grocery,Snacks,53.56,2,107.12,61.17,43.24,17.92,1,3,0,Complete
